latitude,longitude,value
9.25,-145.75,57.33
9.25,-145.25,57.33
9.25,-144.75,57.48
9.25,-144.25,57.48
9.25,-143.75,61.44
9.25,-143.25,61.44
9.25,-142.75,63.05
9.25,-142.25,63.05
9.25,-141.75,60.41
9.25,-141.25,60.41
9.25,-140.75,59.82
9.25,-140.25,59.82
9.25,-139.75,58.21
9.25,-139.25,58.21
9.25,-138.75,61.0
9.25,-138.25,61.0
9.25,-137.75,59.24
9.25,-137.25,59.24
9.25,-136.75,62.32
9.25,-136.25,62.32
9.25,-135.75,63.34
9.25,-135.25,63.34
9.25,-134.75,61.88
9.25,-134.25,61.88
9.25,-133.75,64.08
9.25,-133.25,64.08
9.25,-132.75,66.72
9.25,-132.25,66.72
9.25,-131.75,65.4
9.25,-131.25,65.4
9.25,-130.75,64.81
9.25,-130.25,64.81
9.25,-129.75,65.54
9.25,-129.25,65.54
9.25,-128.75,64.22
9.25,-128.25,64.22
9.25,-127.75,62.17
9.25,-127.25,62.17
9.25,-126.75,62.46
9.25,-126.25,62.46
9.25,-125.75,62.17
9.25,-125.25,62.17
9.25,-124.75,58.65
9.25,-124.25,58.65
9.25,-123.75,58.21
9.25,-123.25,58.21
9.25,-122.75,54.99
9.25,-122.25,54.99
9.25,-121.75,57.04
9.25,-121.25,57.04
9.25,-120.75,57.18
9.25,-120.25,57.18
9.25,-119.75,53.08
9.25,-119.25,53.08
9.25,-118.75,53.08
9.25,-118.25,53.08
9.25,-117.75,50.29
9.25,-117.25,50.29
9.25,-116.75,51.76
9.25,-116.25,51.76
9.25,-115.75,47.95
9.25,-115.25,47.95
9.25,-114.75,50.29
9.25,-114.25,50.29
9.25,-113.75,48.09
9.25,-113.25,48.09
9.25,-112.75,45.6
9.25,-112.25,45.6
9.25,-111.75,45.45
9.25,-111.25,45.45
9.25,-110.75,40.47
9.25,-110.25,40.47
9.25,-109.75,38.12
9.25,-109.25,38.12
9.25,-108.75,35.63
9.25,-108.25,35.63
9.25,-107.75,33.72
9.25,-107.25,33.72
9.25,-106.75,32.4
9.25,-106.25,32.4
9.25,-105.75,28.15
9.25,-105.25,28.15
9.25,-104.75,23.46
9.25,-104.25,23.46
9.25,-103.75,24.19
9.25,-103.25,24.19
9.25,-102.75,21.55
9.25,-102.25,21.55
9.25,-101.75,19.21
9.25,-101.25,19.21
9.25,-100.75,19.65
9.25,-100.25,19.65
9.25,-99.75,20.82
9.25,-99.25,20.82
9.25,-98.75,19.79
9.25,-98.25,19.79
9.25,-97.75,18.33
9.25,-97.25,18.33
9.25,-96.75,16.86
9.25,-96.25,16.86
9.25,-95.75,14.96
9.25,-95.25,14.96
9.25,-94.75,14.08
9.25,-94.25,14.08
9.25,-93.75,11.14
9.25,-93.25,11.14
9.25,-92.75,10.56
9.25,-92.25,10.56
9.25,-91.75,9.09
9.25,-91.25,9.09
9.25,-90.75,8.8
9.25,-90.25,8.8
9.25,-89.75,9.82
9.25,-89.25,9.82
9.25,-88.75,9.68
9.25,-88.25,9.68
9.25,-87.75,8.5
9.25,-87.25,8.5
9.25,-86.75,8.8
9.25,-86.25,8.8
9.25,-85.75,9.82
9.25,-85.25,9.82
9.25,-84.75,16.72
9.25,-84.25,16.72
9.25,-83.75,56.16
9.25,-83.25,56.16
9.25,-82.75,68.48
9.25,-82.25,68.48
9.25,-81.75,54.99
9.25,-81.25,54.99
9.25,-80.75,42.23
9.25,-80.25,42.23
9.25,-79.75,30.35
9.25,-79.25,30.35
9.25,-78.75,29.03
9.25,-78.25,29.03
9.25,-77.75,31.96
9.25,-77.25,31.96
9.25,-76.75,19.35
9.25,-76.25,19.35
9.25,-75.75,14.52
9.25,-75.25,14.52
9.25,-74.75,20.97
9.25,-74.25,20.97
9.25,-73.75,17.6
9.25,-73.25,17.6
9.25,-72.75,25.37
9.25,-72.25,25.37
9.25,-71.75,18.91
9.25,-71.25,18.91
9.25,-70.75,30.79
9.25,-70.25,30.79
9.25,-69.75,35.04
9.25,-69.25,35.04
9.25,-68.75,19.79
9.25,-68.25,19.79
9.25,-67.75,26.39
9.25,-67.25,26.39
9.25,-66.75,25.95
9.25,-66.25,25.95
9.25,-65.75,22.73
9.25,-65.25,22.73
9.25,-64.75,27.86
9.25,-64.25,27.86
9.25,-63.75,28.01
9.25,-63.25,28.01
9.25,-62.75,32.26
9.25,-62.25,32.26
9.25,-61.75,34.75
9.25,-61.25,34.75
9.25,-60.75,29.62
9.25,-60.25,29.62
9.25,-59.75,32.26
9.25,-59.25,32.26
9.25,-58.75,35.19
9.25,-58.25,35.19
9.25,-57.75,34.47
9.25,-57.25,34.47
9.25,-56.75,35.58
9.25,-56.25,35.58
9.25,152.25,51.18
9.25,152.75,51.18
9.25,153.25,52.64
9.25,153.75,52.64
9.25,154.25,53.67
9.25,154.75,53.67
9.25,155.25,51.47
9.25,155.75,51.47
9.25,156.25,54.99
9.25,156.75,54.99
9.25,157.25,54.99
9.25,157.75,54.99
9.25,158.25,54.84
9.25,158.75,54.84
9.25,159.25,52.2
9.25,159.75,52.2
9.25,160.25,52.35
9.25,160.75,52.35
9.25,161.25,52.64
9.25,161.75,52.64
9.25,162.25,52.79
9.25,162.75,52.79
9.25,163.25,54.69
9.25,163.75,54.69
9.25,164.25,55.72
9.25,164.75,55.72
9.25,165.25,55.28
9.25,165.75,55.28
9.25,166.25,54.11
9.25,166.75,54.11
9.25,167.25,48.24
9.25,167.75,48.24
9.25,168.25,52.49
9.25,168.75,52.49
9.25,169.25,50.88
9.25,169.75,50.88
9.25,170.25,51.32
9.25,170.75,51.32
9.25,171.25,52.35
9.25,171.75,52.35
9.25,172.25,52.05
9.25,172.75,52.05
9.25,173.25,58.21
9.25,173.75,58.21
9.25,174.25,56.16
9.25,174.75,56.16
9.25,175.25,55.43
9.25,175.75,55.43
9.25,176.25,60.26
9.25,176.75,60.26
9.25,177.25,57.77
9.25,177.75,57.77
9.25,178.25,59.97
9.25,178.75,59.97
9.25,179.25,55.72
9.25,179.75,55.72
9.75,-179.75,51.47
9.75,-179.25,51.47
9.75,-178.75,54.11
9.75,-178.25,54.11
9.75,-177.75,56.45
9.75,-177.25,56.45
9.75,-176.75,56.74
9.75,-176.25,56.74
9.75,-175.75,57.33
9.75,-175.25,57.33
9.75,-174.75,58.5
9.75,-174.25,58.5
9.75,-173.75,55.87
9.75,-173.25,55.87
9.75,-172.75,56.3
9.75,-172.25,56.3
9.75,-171.75,59.24
9.75,-171.25,59.24
9.75,-170.75,56.16
9.75,-170.25,56.16
9.75,-169.75,57.18
9.75,-169.25,57.18
9.75,-168.75,55.28
9.75,-168.25,55.28
9.75,-167.75,59.38
9.75,-167.25,59.38
9.75,-166.75,57.92
9.75,-166.25,57.92
9.75,-165.75,56.16
9.75,-165.25,56.16
9.75,-164.75,55.87
9.75,-164.25,55.87
9.75,-163.75,58.36
9.75,-163.25,58.36
9.75,-162.75,58.8
9.75,-162.25,58.8
9.75,-161.75,59.97
9.75,-161.25,59.97
9.75,-160.75,56.01
9.75,-160.25,56.01
9.75,-159.75,58.65
9.75,-159.25,58.65
9.75,-158.75,56.3
9.75,-158.25,56.3
9.75,-157.75,55.87
9.75,-157.25,55.87
9.75,-156.75,52.2
9.75,-156.25,52.2
9.75,-155.75,53.67
9.75,-155.25,53.67
9.75,-154.75,55.72
9.75,-154.25,55.72
9.75,-153.75,54.11
9.75,-153.25,54.11
9.75,-152.75,54.84
9.75,-152.25,54.84
9.75,-151.75,55.72
9.75,-151.25,55.72
9.75,-150.75,56.45
9.75,-150.25,56.45
9.75,-149.75,57.18
9.75,-149.25,57.18
9.75,-148.75,57.92
9.75,-148.25,57.92
9.75,-147.75,57.33
9.75,-147.25,57.33
9.75,-146.75,58.06
9.75,-146.25,58.06
9.75,-145.75,57.33
9.75,-145.25,57.33
9.75,-144.75,57.48
9.75,-144.25,57.48
9.75,-143.75,61.44
9.75,-143.25,61.44
9.75,-142.75,63.05
9.75,-142.25,63.05
9.75,-141.75,60.41
9.75,-141.25,60.41
9.75,-140.75,59.82
9.75,-140.25,59.82
9.75,-139.75,58.21
9.75,-139.25,58.21
9.75,-138.75,61.0
9.75,-138.25,61.0
9.75,-137.75,59.24
9.75,-137.25,59.24
9.75,-136.75,62.32
9.75,-136.25,62.32
9.75,-135.75,63.34
9.75,-135.25,63.34
9.75,-134.75,61.88
9.75,-134.25,61.88
9.75,-133.75,64.08
9.75,-133.25,64.08
9.75,-132.75,66.72
9.75,-132.25,66.72
9.75,-131.75,65.4
9.75,-131.25,65.4
9.75,-130.75,64.81
9.75,-130.25,64.81
9.75,-129.75,65.54
9.75,-129.25,65.54
9.75,-128.75,64.22
9.75,-128.25,64.22
9.75,-127.75,62.17
9.75,-127.25,62.17
9.75,-126.75,62.46
9.75,-126.25,62.46
9.75,-125.75,62.17
9.75,-125.25,62.17
9.75,-124.75,58.65
9.75,-124.25,58.65
9.75,-123.75,58.21
9.75,-123.25,58.21
9.75,-122.75,54.99
9.75,-122.25,54.99
9.75,-121.75,57.04
9.75,-121.25,57.04
9.75,-120.75,57.18
9.75,-120.25,57.18
9.75,-119.75,53.08
9.75,-119.25,53.08
9.75,-118.75,53.08
9.75,-118.25,53.08
9.75,-117.75,50.29
9.75,-117.25,50.29
9.75,-116.75,51.76
9.75,-116.25,51.76
9.75,-115.75,47.95
9.75,-115.25,47.95
9.75,-114.75,50.29
9.75,-114.25,50.29
9.75,-113.75,48.09
9.75,-113.25,48.09
9.75,-112.75,45.6
9.75,-112.25,45.6
9.75,-111.75,45.45
9.75,-111.25,45.45
9.75,-110.75,40.47
9.75,-110.25,40.47
9.75,-109.75,38.12
9.75,-109.25,38.12
9.75,-108.75,35.63
9.75,-108.25,35.63
9.75,-107.75,33.72
9.75,-107.25,33.72
9.75,-106.75,32.4
9.75,-106.25,32.4
9.75,-105.75,28.15
9.75,-105.25,28.15
9.75,-104.75,23.46
9.75,-104.25,23.46
9.75,-103.75,24.19
9.75,-103.25,24.19
9.75,-102.75,21.55
9.75,-102.25,21.55
9.75,-101.75,19.21
9.75,-101.25,19.21
9.75,-100.75,19.65
9.75,-100.25,19.65
9.75,-99.75,20.82
9.75,-99.25,20.82
9.75,-98.75,19.79
9.75,-98.25,19.79
9.75,-97.75,18.33
9.75,-97.25,18.33
9.75,-96.75,16.86
9.75,-96.25,16.86
9.75,-95.75,14.96
9.75,-95.25,14.96
9.75,-94.75,14.08
9.75,-94.25,14.08
9.75,-93.75,11.14
9.75,-93.25,11.14
9.75,-92.75,10.56
9.75,-92.25,10.56
9.75,-91.75,9.09
9.75,-91.25,9.09
9.75,-90.75,8.8
9.75,-90.25,8.8
9.75,-89.75,9.82
9.75,-89.25,9.82
9.75,-88.75,9.68
9.75,-88.25,9.68
9.75,-87.75,8.5
9.75,-87.25,8.5
9.75,-86.75,8.8
9.75,-86.25,8.8
9.75,-85.75,9.82
9.75,-85.25,9.82
9.75,-84.75,16.72
9.75,-84.25,16.72
9.75,-83.75,56.16
9.75,-83.25,56.16
9.75,-82.75,68.48
9.75,-82.25,68.48
9.75,-81.75,54.99
9.75,-81.25,54.99
9.75,-80.75,42.23
9.75,-80.25,42.23
9.75,-79.75,30.35
9.75,-79.25,30.35
9.75,-78.75,29.03
9.75,-78.25,29.03
9.75,-77.75,31.96
9.75,-77.25,31.96
9.75,-76.75,19.35
9.75,-76.25,19.35
9.75,-75.75,14.52
9.75,-75.25,14.52
9.75,-74.75,20.97
9.75,-74.25,20.97
9.75,-73.75,17.6
9.75,-73.25,17.6
9.75,-72.75,25.37
9.75,-72.25,25.37
9.75,-71.75,18.91
9.75,-71.25,18.91
9.75,-70.75,30.79
9.75,-70.25,30.79
9.75,-69.75,35.04
9.75,-69.25,35.04
9.75,-68.75,19.79
9.75,-68.25,19.79
9.75,-67.75,26.39
9.75,-67.25,26.39
9.75,-66.75,25.95
9.75,-66.25,25.95
9.75,-65.75,22.73
9.75,-65.25,22.73
9.75,-64.75,27.86
9.75,-64.25,27.86
9.75,-63.75,28.01
9.75,-63.25,28.01
9.75,-62.75,32.26
9.75,-62.25,32.26
9.75,-61.75,34.75
9.75,-61.25,34.75
9.75,-60.75,29.62
9.75,-60.25,29.62
9.75,-59.75,32.26
9.75,-59.25,32.26
9.75,-58.75,35.19
9.75,-58.25,35.19
9.75,-57.75,34.47
9.75,-57.25,34.47
9.75,-56.75,35.58
9.75,-56.25,35.58
9.75,152.25,51.18
9.75,152.75,51.18
9.75,153.25,52.64
9.75,153.75,52.64
9.75,154.25,53.67
9.75,154.75,53.67
9.75,155.25,51.47
9.75,155.75,51.47
9.75,156.25,54.99
9.75,156.75,54.99
9.75,157.25,54.99
9.75,157.75,54.99
9.75,158.25,54.84
9.75,158.75,54.84
9.75,159.25,52.2
9.75,159.75,52.2
9.75,160.25,52.35
9.75,160.75,52.35
9.75,161.25,52.64
9.75,161.75,52.64
9.75,162.25,52.79
9.75,162.75,52.79
9.75,163.25,54.69
9.75,163.75,54.69
9.75,164.25,55.72
9.75,164.75,55.72
9.75,165.25,55.28
9.75,165.75,55.28
9.75,166.25,54.11
9.75,166.75,54.11
9.75,167.25,48.24
9.75,167.75,48.24
9.75,168.25,52.49
9.75,168.75,52.49
9.75,169.25,50.88
9.75,169.75,50.88
9.75,170.25,51.32
9.75,170.75,51.32
9.75,171.25,52.35
9.75,171.75,52.35
9.75,172.25,52.05
9.75,172.75,52.05
9.75,173.25,58.21
9.75,173.75,58.21
9.75,174.25,56.16
9.75,174.75,56.16
9.75,175.25,55.43
9.75,175.75,55.43
9.75,176.25,60.26
9.75,176.75,60.26
9.75,177.25,57.77
9.75,177.75,57.77
9.75,178.25,59.97
9.75,178.75,59.97
9.75,179.25,55.72
9.75,179.75,55.72
10.25,-179.75,45.75
10.25,-179.25,45.75
10.25,-178.75,45.45
10.25,-178.25,45.45
10.25,-177.75,49.41
10.25,-177.25,49.41
10.25,-176.75,49.12
10.25,-176.25,49.12
10.25,-175.75,50.0
10.25,-175.25,50.0
10.25,-174.75,49.27
10.25,-174.25,49.27
10.25,-173.75,46.48
10.25,-173.25,46.48
10.25,-172.75,51.03
10.25,-172.25,51.03
10.25,-171.75,53.96
10.25,-171.25,53.96
10.25,-170.75,49.41
10.25,-170.25,49.41
10.25,-169.75,48.83
10.25,-169.25,48.83
10.25,-168.75,47.36
10.25,-168.25,47.36
10.25,-167.75,50.15
10.25,-167.25,50.15
10.25,-166.75,47.07
10.25,-166.25,47.07
10.25,-165.75,48.53
10.25,-165.25,48.53
10.25,-164.75,49.71
10.25,-164.25,49.71
10.25,-163.75,54.55
10.25,-163.25,54.55
10.25,-162.75,50.44
10.25,-162.25,50.44
10.25,-161.75,48.83
10.25,-161.25,48.83
10.25,-160.75,52.49
10.25,-160.25,52.49
10.25,-159.75,50.73
10.25,-159.25,50.73
10.25,-158.75,54.25
10.25,-158.25,54.25
10.25,-157.75,52.93
10.25,-157.25,52.93
10.25,-156.75,52.2
10.25,-156.25,52.2
10.25,-155.75,51.76
10.25,-155.25,51.76
10.25,-154.75,45.75
10.25,-154.25,45.75
10.25,-153.75,46.63
10.25,-153.25,46.63
10.25,-152.75,45.45
10.25,-152.25,45.45
10.25,-151.75,45.6
10.25,-151.25,45.6
10.25,-150.75,48.53
10.25,-150.25,48.53
10.25,-149.75,48.68
10.25,-149.25,48.68
10.25,-148.75,50.73
10.25,-148.25,50.73
10.25,-147.75,50.59
10.25,-147.25,50.59
10.25,-146.75,51.03
10.25,-146.25,51.03
10.25,-145.75,51.76
10.25,-145.25,51.76
10.25,-144.75,51.47
10.25,-144.25,51.47
10.25,-143.75,52.64
10.25,-143.25,52.64
10.25,-142.75,54.55
10.25,-142.25,54.55
10.25,-141.75,55.72
10.25,-141.25,55.72
10.25,-140.75,53.08
10.25,-140.25,53.08
10.25,-139.75,55.43
10.25,-139.25,55.43
10.25,-138.75,54.55
10.25,-138.25,54.55
10.25,-137.75,51.91
10.25,-137.25,51.91
10.25,-136.75,55.43
10.25,-136.25,55.43
10.25,-135.75,56.45
10.25,-135.25,56.45
10.25,-134.75,58.5
10.25,-134.25,58.5
10.25,-133.75,60.26
10.25,-133.25,60.26
10.25,-132.75,58.06
10.25,-132.25,58.06
10.25,-131.75,57.92
10.25,-131.25,57.92
10.25,-130.75,58.21
10.25,-130.25,58.21
10.25,-129.75,56.3
10.25,-129.25,56.3
10.25,-128.75,57.62
10.25,-128.25,57.62
10.25,-127.75,56.45
10.25,-127.25,56.45
10.25,-126.75,57.62
10.25,-126.25,57.62
10.25,-125.75,56.16
10.25,-125.25,56.16
10.25,-124.75,54.11
10.25,-124.25,54.11
10.25,-123.75,54.55
10.25,-123.25,54.55
10.25,-122.75,54.11
10.25,-122.25,54.11
10.25,-121.75,54.99
10.25,-121.25,54.99
10.25,-120.75,55.28
10.25,-120.25,55.28
10.25,-119.75,52.49
10.25,-119.25,52.49
10.25,-118.75,52.64
10.25,-118.25,52.64
10.25,-117.75,54.84
10.25,-117.25,54.84
10.25,-116.75,53.96
10.25,-116.25,53.96
10.25,-115.75,51.76
10.25,-115.25,51.76
10.25,-114.75,51.47
10.25,-114.25,51.47
10.25,-113.75,50.59
10.25,-113.25,50.59
10.25,-112.75,46.92
10.25,-112.25,46.92
10.25,-111.75,43.11
10.25,-111.25,43.11
10.25,-110.75,42.82
10.25,-110.25,42.82
10.25,-109.75,38.56
10.25,-109.25,38.56
10.25,-108.75,36.07
10.25,-108.25,36.07
10.25,-107.75,33.28
10.25,-107.25,33.28
10.25,-106.75,31.23
10.25,-106.25,31.23
10.25,-105.75,26.25
10.25,-105.25,26.25
10.25,-104.75,25.37
10.25,-104.25,25.37
10.25,-103.75,21.85
10.25,-103.25,21.85
10.25,-102.75,18.48
10.25,-102.25,18.48
10.25,-101.75,16.86
10.25,-101.25,16.86
10.25,-100.75,15.69
10.25,-100.25,15.69
10.25,-99.75,14.52
10.25,-99.25,14.52
10.25,-98.75,13.93
10.25,-98.25,13.93
10.25,-97.75,13.34
10.25,-97.25,13.34
10.25,-96.75,13.64
10.25,-96.25,13.64
10.25,-95.75,12.61
10.25,-95.25,12.61
10.25,-94.75,14.08
10.25,-94.25,14.08
10.25,-93.75,12.46
10.25,-93.25,12.46
10.25,-92.75,9.68
10.25,-92.25,9.68
10.25,-91.75,6.6
10.25,-91.25,6.6
10.25,-90.75,7.48
10.25,-90.25,7.48
10.25,-89.75,8.21
10.25,-89.25,8.21
10.25,-88.75,6.3
10.25,-88.25,6.3
10.25,-87.75,5.28
10.25,-87.25,5.28
10.25,-86.75,8.06
10.25,-86.25,8.06
10.25,-85.75,12.32
10.25,-85.25,12.32
10.25,-84.75,30.35
10.25,-84.25,30.35
10.25,-83.75,55.57
10.25,-83.25,55.57
10.25,-82.75,45.6
10.25,-82.25,45.6
10.25,-81.75,35.78
10.25,-81.25,35.78
10.25,-80.75,28.74
10.25,-80.25,28.74
10.25,-79.75,26.1
10.25,-79.25,26.1
10.25,-78.75,28.01
10.25,-78.25,28.01
10.25,-77.75,30.5
10.25,-77.25,30.5
10.25,-76.75,18.18
10.25,-76.25,18.18
10.25,-75.75,11.0
10.25,-75.25,11.0
10.25,-74.75,15.4
10.25,-74.25,15.4
10.25,-73.75,29.03
10.25,-73.25,29.03
10.25,-72.75,27.71
10.25,-72.25,27.71
10.25,-71.75,19.5
10.25,-71.25,19.5
10.25,-70.75,27.27
10.25,-70.25,27.27
10.25,-69.75,22.87
10.25,-69.25,22.87
10.25,-68.75,24.78
10.25,-68.25,24.78
10.25,-67.75,21.85
10.25,-67.25,21.85
10.25,-66.75,20.82
10.25,-66.25,20.82
10.25,-65.75,19.06
10.25,-65.25,19.06
10.25,-64.75,17.74
10.25,-64.25,17.74
10.25,-63.75,30.35
10.25,-63.25,30.35
10.25,-62.75,28.3
10.25,-62.25,28.3
10.25,-61.75,28.74
10.25,-61.25,28.74
10.25,-60.75,27.75
10.25,-60.25,27.75
10.25,-59.75,27.27
10.25,-59.25,27.27
10.25,-58.75,28.15
10.25,-58.25,28.15
10.25,-57.75,28.12
10.25,-57.25,28.12
10.25,153.25,49.71
10.25,153.75,49.71
10.25,154.25,49.27
10.25,154.75,49.27
10.25,155.25,46.92
10.25,155.75,46.92
10.25,156.25,50.44
10.25,156.75,50.44
10.25,157.25,48.09
10.25,157.75,48.09
10.25,158.25,47.95
10.25,158.75,47.95
10.25,159.25,46.92
10.25,159.75,46.92
10.25,160.25,47.51
10.25,160.75,47.51
10.25,161.25,45.31
10.25,161.75,45.31
10.25,162.25,48.53
10.25,162.75,48.53
10.25,163.25,49.71
10.25,163.75,49.71
10.25,164.25,47.07
10.25,164.75,47.07
10.25,165.25,47.07
10.25,165.75,47.07
10.25,166.25,46.04
10.25,166.75,46.04
10.25,167.25,45.01
10.25,167.75,45.01
10.25,168.25,45.45
10.25,168.75,45.45
10.25,169.25,44.57
10.25,169.75,44.57
10.25,170.25,45.6
10.25,170.75,45.6
10.25,171.25,47.65
10.25,171.75,47.65
10.25,172.25,49.85
10.25,172.75,49.85
10.25,173.25,47.95
10.25,173.75,47.95
10.25,174.25,48.97
10.25,174.75,48.97
10.25,175.25,50.0
10.25,175.75,50.0
10.25,176.25,48.97
10.25,176.75,48.97
10.25,177.25,50.73
10.25,177.75,50.73
10.25,178.25,47.21
10.25,178.75,47.21
10.25,179.25,49.56
10.25,179.75,49.56
10.75,-179.75,45.75
10.75,-179.25,45.75
10.75,-178.75,45.45
10.75,-178.25,45.45
10.75,-177.75,49.41
10.75,-177.25,49.41
10.75,-176.75,49.12
10.75,-176.25,49.12
10.75,-175.75,50.0
10.75,-175.25,50.0
10.75,-174.75,49.27
10.75,-174.25,49.27
10.75,-173.75,46.48
10.75,-173.25,46.48
10.75,-172.75,51.03
10.75,-172.25,51.03
10.75,-171.75,53.96
10.75,-171.25,53.96
10.75,-170.75,49.41
10.75,-170.25,49.41
10.75,-169.75,48.83
10.75,-169.25,48.83
10.75,-168.75,47.36
10.75,-168.25,47.36
10.75,-167.75,50.15
10.75,-167.25,50.15
10.75,-166.75,47.07
10.75,-166.25,47.07
10.75,-165.75,48.53
10.75,-165.25,48.53
10.75,-164.75,49.71
10.75,-164.25,49.71
10.75,-163.75,54.55
10.75,-163.25,54.55
10.75,-162.75,50.44
10.75,-162.25,50.44
10.75,-161.75,48.83
10.75,-161.25,48.83
10.75,-160.75,52.49
10.75,-160.25,52.49
10.75,-159.75,50.73
10.75,-159.25,50.73
10.75,-158.75,54.25
10.75,-158.25,54.25
10.75,-157.75,52.93
10.75,-157.25,52.93
10.75,-156.75,52.2
10.75,-156.25,52.2
10.75,-155.75,51.76
10.75,-155.25,51.76
10.75,-154.75,45.75
10.75,-154.25,45.75
10.75,-153.75,46.63
10.75,-153.25,46.63
10.75,-152.75,45.45
10.75,-152.25,45.45
10.75,-151.75,45.6
10.75,-151.25,45.6
10.75,-150.75,48.53
10.75,-150.25,48.53
10.75,-149.75,48.68
10.75,-149.25,48.68
10.75,-148.75,50.73
10.75,-148.25,50.73
10.75,-147.75,50.59
10.75,-147.25,50.59
10.75,-146.75,51.03
10.75,-146.25,51.03
10.75,-145.75,51.76
10.75,-145.25,51.76
10.75,-144.75,51.47
10.75,-144.25,51.47
10.75,-143.75,52.64
10.75,-143.25,52.64
10.75,-142.75,54.55
10.75,-142.25,54.55
10.75,-141.75,55.72
10.75,-141.25,55.72
10.75,-140.75,53.08
10.75,-140.25,53.08
10.75,-139.75,55.43
10.75,-139.25,55.43
10.75,-138.75,54.55
10.75,-138.25,54.55
10.75,-137.75,51.91
10.75,-137.25,51.91
10.75,-136.75,55.43
10.75,-136.25,55.43
10.75,-135.75,56.45
10.75,-135.25,56.45
10.75,-134.75,58.5
10.75,-134.25,58.5
10.75,-133.75,60.26
10.75,-133.25,60.26
10.75,-132.75,58.06
10.75,-132.25,58.06
10.75,-131.75,57.92
10.75,-131.25,57.92
10.75,-130.75,58.21
10.75,-130.25,58.21
10.75,-129.75,56.3
10.75,-129.25,56.3
10.75,-128.75,57.62
10.75,-128.25,57.62
10.75,-127.75,56.45
10.75,-127.25,56.45
10.75,-126.75,57.62
10.75,-126.25,57.62
10.75,-125.75,56.16
10.75,-125.25,56.16
10.75,-124.75,54.11
10.75,-124.25,54.11
10.75,-123.75,54.55
10.75,-123.25,54.55
10.75,-122.75,54.11
10.75,-122.25,54.11
10.75,-121.75,54.99
10.75,-121.25,54.99
10.75,-120.75,55.28
10.75,-120.25,55.28
10.75,-119.75,52.49
10.75,-119.25,52.49
10.75,-118.75,52.64
10.75,-118.25,52.64
10.75,-117.75,54.84
10.75,-117.25,54.84
10.75,-116.75,53.96
10.75,-116.25,53.96
10.75,-115.75,51.76
10.75,-115.25,51.76
10.75,-114.75,51.47
10.75,-114.25,51.47
10.75,-113.75,50.59
10.75,-113.25,50.59
10.75,-112.75,46.92
10.75,-112.25,46.92
10.75,-111.75,43.11
10.75,-111.25,43.11
10.75,-110.75,42.82
10.75,-110.25,42.82
10.75,-109.75,38.56
10.75,-109.25,38.56
10.75,-108.75,36.07
10.75,-108.25,36.07
10.75,-107.75,33.28
10.75,-107.25,33.28
10.75,-106.75,31.23
10.75,-106.25,31.23
10.75,-105.75,26.25
10.75,-105.25,26.25
10.75,-104.75,25.37
10.75,-104.25,25.37
10.75,-103.75,21.85
10.75,-103.25,21.85
10.75,-102.75,18.48
10.75,-102.25,18.48
10.75,-101.75,16.86
10.75,-101.25,16.86
10.75,-100.75,15.69
10.75,-100.25,15.69
10.75,-99.75,14.52
10.75,-99.25,14.52
10.75,-98.75,13.93
10.75,-98.25,13.93
10.75,-97.75,13.34
10.75,-97.25,13.34
10.75,-96.75,13.64
10.75,-96.25,13.64
10.75,-95.75,12.61
10.75,-95.25,12.61
10.75,-94.75,14.08
10.75,-94.25,14.08
10.75,-93.75,12.46
10.75,-93.25,12.46
10.75,-92.75,9.68
10.75,-92.25,9.68
10.75,-91.75,6.6
10.75,-91.25,6.6
10.75,-90.75,7.48
10.75,-90.25,7.48
10.75,-89.75,8.21
10.75,-89.25,8.21
10.75,-88.75,6.3
10.75,-88.25,6.3
10.75,-87.75,5.28
10.75,-87.25,5.28
10.75,-86.75,8.06
10.75,-86.25,8.06
10.75,-85.75,12.32
10.75,-85.25,12.32
10.75,-84.75,30.35
10.75,-84.25,30.35
10.75,-83.75,55.57
10.75,-83.25,55.57
10.75,-82.75,45.6
10.75,-82.25,45.6
10.75,-81.75,35.78
10.75,-81.25,35.78
10.75,-80.75,28.74
10.75,-80.25,28.74
10.75,-79.75,26.1
10.75,-79.25,26.1
10.75,-78.75,28.01
10.75,-78.25,28.01
10.75,-77.75,30.5
10.75,-77.25,30.5
10.75,-76.75,18.18
10.75,-76.25,18.18
10.75,-75.75,11.0
10.75,-75.25,11.0
10.75,-74.75,15.4
10.75,-74.25,15.4
10.75,-73.75,29.03
10.75,-73.25,29.03
10.75,-72.75,27.71
10.75,-72.25,27.71
10.75,-71.75,19.5
10.75,-71.25,19.5
10.75,-70.75,27.27
10.75,-70.25,27.27
10.75,-69.75,22.87
10.75,-69.25,22.87
10.75,-68.75,24.78
10.75,-68.25,24.78
10.75,-67.75,21.85
10.75,-67.25,21.85
10.75,-66.75,20.82
10.75,-66.25,20.82
10.75,-65.75,19.06
10.75,-65.25,19.06
10.75,-64.75,17.74
10.75,-64.25,17.74
10.75,-63.75,30.35
10.75,-63.25,30.35
10.75,-62.75,28.3
10.75,-62.25,28.3
10.75,-61.75,28.74
10.75,-61.25,28.74
10.75,-60.75,27.75
10.75,-60.25,27.75
10.75,-59.75,27.27
10.75,-59.25,27.27
10.75,-58.75,28.15
10.75,-58.25,28.15
10.75,-57.75,28.12
10.75,-57.25,28.12
10.75,153.25,49.71
10.75,153.75,49.71
10.75,154.25,49.27
